image_idx,image_name,image_path,global_top1_same,global_base_top1_neuron,global_base_top1_act,global_lora_top1_neuron,global_lora_top1_act,global_base_top5,global_base_top5_acts,global_lora_top5,global_lora_top5_acts,global_top5_overlap,global_top5_overlap,global_unique_to_base,global_unique_to_lora,patch88_top1_same,patch88_base_top1_neuron,patch88_base_top1_act,patch88_lora_top1_neuron,patch88_lora_top1_act,patch88_base_top5,patch88_base_top5_acts,patch88_lora_top5,patch88_lora_top5_acts,patch88_top5_overlap,patch88_top5_overlap,patch88_unique_to_base,patch88_unique_to_lora,patch88_l2_diff,patch88_max_abs_diff,patch88_mean_abs_diff,patch88_changed1_neuron,patch88_changed1_base,patch88_changed1_lora,patch88_changed1_delta,patch88_changed2_neuron,patch88_changed2_base,patch88_changed2_lora,patch88_changed2_delta,patch88_changed3_neuron,patch88_changed3_base,patch88_changed3_lora,patch88_changed3_delta,patch88_changed4_neuron,patch88_changed4_base,patch88_changed4_lora,patch88_changed4_delta,patch88_changed5_neuron,patch88_changed5_base,patch88_changed5_lora,patch88_changed5_delta
3862,img_003862_label8,img_003862_label8,True,2099,23.934,2099,24.2699,"[2099, 38459, 4594, 41801, 33331]","[23.934, 22.9034, 18.3681, 15.9633, 9.6107]","[2099, 38459, 4594, 41801, 33331]","[24.2699, 23.2911, 18.6277, 16.3123, 9.7936]",5,5,[],[],False,45888,1.1087,38515,1.362,"[45888, 21671, 38515, 25790, 35593]","[1.1087, 0.8327, 0.7749, 0.7421, 0.6767]","[38515, 34321, 12567, 7444, 44704]","[1.362, 0.9574, 0.9179, 0.9163, 0.8723]",1,1,"[21671, 25790, 35593, 45888]","[7444, 12567, 34321, 44704]",4.1698,0.9179,0.001312,12567,0.0,0.9179,0.9179,7444,0.0,0.9163,0.9163,44704,0.0,0.8723,0.8723,47444,0.0,0.7254,0.7254,47327,0.0,0.6503,0.6503
3863,img_003863_label2,img_003863_label2,True,2099,21.4316,2099,23.1915,"[2099, 38459, 4594, 41801, 33331]","[21.4316, 20.9532, 16.4611, 13.1934, 8.6679]","[2099, 38459, 4594, 41801, 33331]","[23.1915, 22.3995, 17.9231, 14.9365, 9.0155]",5,5,[],[],False,25790,1.1262,38515,1.4736,"[25790, 38515, 34321, 27607, 21540]","[1.1262, 0.9891, 0.7465, 0.612, 0.4609]","[38515, 25790, 34321, 16439, 40545]","[1.4736, 1.4055, 1.0, 0.7981, 0.7147]",3,3,"[21540, 27607]","[16439, 40545]",3.1162,0.5474,0.00094,25702,0.1667,0.7142,0.5474,38515,0.9891,1.4736,0.4845,25831,0.0631,0.5466,0.4835,21540,0.4609,0.0,0.4609,47028,0.1869,0.6418,0.4549
3864,img_003864_label0,img_003864_label0,True,38459,17.5682,38459,18.0737,"[38459, 2099, 4594, 41801, 133]","[17.5682, 17.1075, 13.3388, 8.71, 7.6161]","[38459, 2099, 4594, 41801, 133]","[18.0737, 17.6642, 13.7401, 9.1717, 7.47]",5,5,[],[],False,39589,5.5029,8403,3.3716,"[39589, 8403, 15485, 133, 16094]","[5.5029, 5.4219, 3.2817, 2.3518, 1.9464]","[8403, 39589, 16094, 25790, 45783]","[3.3716, 3.0598, 1.6834, 1.1456, 1.0004]",3,3,"[133, 15485]","[25790, 45783]",5.3305,2.4432,0.001364,39589,5.5029,3.0598,2.4432,15485,3.2817,0.8562,2.4255,8403,5.4219,3.3716,2.0503,133,2.3518,0.323,2.0288,3874,1.4534,0.0,1.4534
3865,img_003865_label0,img_003865_label0,True,38459,19.5375,38459,20.4979,"[38459, 2099, 4594, 41801, 33331]","[19.5375, 19.1658, 14.6965, 10.6934, 8.3399]","[38459, 2099, 4594, 41801, 33331]","[20.4979, 20.4501, 15.7031, 12.0857, 8.7881]",5,5,[],[],False,38515,1.2908,9889,1.2224,"[38515, 7279, 25790, 34321, 41535]","[1.2908, 0.8973, 0.8539, 0.8001, 0.7592]","[9889, 38515, 34321, 25790, 34605]","[1.2224, 1.2109, 0.9537, 0.8787, 0.6644]",3,3,"[7279, 41535]","[9889, 34605]",3.5183,1.2224,0.001167,9889,0.0,1.2224,1.2224,7279,0.8973,0.0669,0.8304,41535,0.7592,0.0,0.7592,6662,0.5973,0.0336,0.5637,38285,0.7437,0.2033,0.5403
3866,img_003866_label1,img_003866_label1,True,2099,19.0373,2099,21.7437,"[2099, 38459, 4594, 41801, 33331]","[19.0373, 18.9932, 14.8375, 10.721, 7.5866]","[2099, 38459, 4594, 41801, 33331]","[21.7437, 21.0294, 17.4812, 13.3899, 8.4339]",5,5,[],[],True,38459,8.6871,38459,9.5551,"[38459, 133, 2099, 15485, 3874]","[8.6871, 7.1095, 6.9487, 6.4159, 5.9102]","[38459, 2099, 133, 15485, 3874]","[9.5551, 7.9516, 7.39, 6.1859, 6.0362]",5,5,[],[],3.4344,1.0998,0.001291,8403,1.7521,0.6523,1.0998,2099,6.9487,7.9516,1.0029,38459,8.6871,9.5551,0.868,4594,4.7592,5.5837,0.8245,39589,5.561,4.978,0.583
3867,img_003867_label4,img_003867_label4,True,2099,22.7182,2099,21.3825,"[2099, 38459, 4594, 41801, 33331]","[22.7182, 21.7613, 17.6816, 14.8368, 9.0964]","[2099, 38459, 4594, 41801, 33331]","[21.3825, 21.0753, 15.6975, 12.9955, 8.8288]",5,5,[],[],True,38459,10.3857,38459,9.096,"[38459, 2099, 133, 3874, 4594]","[10.3857, 8.5345, 6.7444, 5.7074, 5.2727]","[38459, 2099, 133, 3874, 15485]","[9.096, 6.9041, 6.3846, 5.934, 4.8381]",4,4,[4594],[15485],5.7587,1.8413,0.00251,4594,5.2727,3.4313,1.8413,2099,8.5345,6.9041,1.6304,38459,10.3857,9.096,1.2897,20407,0.9529,2.0095,1.0565,37627,0.312,1.1301,0.8181
3868,img_003868_label0,img_003868_label0,True,2099,21.3902,2099,22.2408,"[2099, 38459, 4594, 41801, 33331]","[21.3902, 20.9743, 15.9735, 13.2157, 8.8279]","[2099, 38459, 4594, 41801, 33331]","[22.2408, 21.6994, 16.5872, 14.2466, 9.1814]",5,5,[],[],False,34825,1.3548,38515,1.185,"[34825, 38515, 15358, 25790, 34321]","[1.3548, 1.0375, 0.9321, 0.8325, 0.7006]","[38515, 25790, 34321, 29767, 34605]","[1.185, 0.9549, 0.8381, 0.6237, 0.5416]",3,3,"[15358, 34825]","[29767, 34605]",2.6336,0.8861,0.000823,34825,1.3548,0.4686,0.8861,27552,0.5111,0.0,0.5111,15358,0.9321,0.4697,0.4625,31223,0.0,0.42,0.42,19794,0.395,0.0,0.395
3869,img_003869_label3,img_003869_label3,True,2099,21.0952,2099,21.4722,"[2099, 38459, 4594, 41801, 33331]","[21.0952, 20.6103, 16.0153, 13.2069, 8.4177]","[2099, 38459, 4594, 41801, 33331]","[21.4722, 20.9362, 16.1706, 13.7326, 8.3472]",5,5,[],[],True,38515,1.0309,38515,1.7861,"[38515, 25790, 14665, 29767, 23729]","[1.0309, 0.9219, 0.7085, 0.6865, 0.6153]","[38515, 25790, 34321, 40545, 2965]","[1.7861, 1.2207, 1.0153, 0.8409, 0.7221]",2,2,"[14665, 23729, 29767]","[2965, 34321, 40545]",3.2642,0.7551,0.000953,38515,1.0309,1.7861,0.7551,14665,0.7085,0.0,0.7085,23729,0.6153,0.0,0.6153,34151,0.088,0.6669,0.5789,34321,0.498,1.0153,0.5173
3870,img_003870_label0,img_003870_label0,True,2099,19.7362,2099,20.7549,"[2099, 38459, 4594, 41801, 33331]","[19.7362, 19.704, 15.2215, 11.1648, 8.2708]","[2099, 38459, 4594, 41801, 33331]","[20.7549, 20.5759, 16.0449, 12.4011, 8.6394]",5,5,[],[],True,133,7.3499,133,6.1197,"[133, 38459, 3874, 15485, 39589]","[7.3499, 6.8217, 6.7915, 6.2403, 5.3498]","[133, 15485, 3874, 39589, 38459]","[6.1197, 5.7016, 5.6487, 5.594, 4.8801]",5,5,[],[],4.6846,1.9415,0.001384,38459,6.8217,4.8801,1.9415,2099,4.4054,2.5484,1.8571,4594,1.6833,0.4498,1.2336,133,7.3499,6.1197,1.2303,3874,6.7915,5.6487,1.1428
3871,img_003871_label8,img_003871_label8,True,2099,21.4806,2099,22.0999,"[2099, 38459, 4594, 41801, 33331]","[21.4806, 21.0138, 16.2971, 13.6133, 8.8455]","[2099, 38459, 4594, 41801, 33331]","[22.0999, 21.647, 16.7587, 14.2436, 9.0662]",5,5,[],[],False,40998,1.7172,38515,1.4275,"[40998, 9889, 38515, 25790, 11660]","[1.7172, 1.4208, 1.3109, 1.0211, 0.804]","[38515, 25790, 3449, 43373, 42219]","[1.4275, 1.2445, 0.9174, 0.9074, 0.8397]",2,2,"[9889, 11660, 40998]","[3449, 42219, 43373]",4.5288,1.7172,0.00142,40998,1.7172,0.0,1.7172,9889,1.4208,0.0,1.4208,11660,0.804,0.0,0.804,984,0.7018,0.0,0.7018,29552,0.6657,0.0263,0.6394
3872,img_003872_label4,img_003872_label4,True,38459,17.938,38459,19.409,"[38459, 2099, 4594, 41801, 33331]","[17.938, 17.3046, 12.4099, 8.7553, 7.6376]","[38459, 2099, 4594, 41801, 33331]","[19.409, 19.0858, 13.5316, 10.632, 8.1983]",5,5,[],[],False,38515,1.424,25790,1.7709,"[38515, 25790, 27607, 29095, 10552]","[1.424, 1.3431, 0.7406, 0.681, 0.6608]","[25790, 38515, 34321, 27607, 14809]","[1.7709, 1.7565, 1.0462, 0.973, 0.8792]",3,3,"[10552, 29095]","[14809, 34321]",3.535,0.6608,0.001375,10552,0.6608,0.0,0.6608,10033,0.0383,0.5389,0.5006,14809,0.3815,0.8792,0.4977,34321,0.5535,1.0462,0.4928,42837,0.3383,0.7885,0.4501
3873,img_003873_label4,img_003873_label4,False,38459,19.1424,2099,20.9211,"[38459, 2099, 4594, 41801, 33331]","[19.1424, 19.0807, 14.7718, 10.7332, 8.059]","[2099, 38459, 4594, 41801, 33331]","[20.9211, 20.7857, 15.794, 12.2309, 8.893]",5,5,[],[],False,38515,1.0384,1063,1.4426,"[38515, 25790, 27607, 13177, 34321]","[1.0384, 0.974, 0.8911, 0.6713, 0.642]","[1063, 38515, 34321, 14809, 45147]","[1.4426, 1.321, 0.9021, 0.8605, 0.8083]",2,2,"[13177, 25790, 27607]","[1063, 14809, 45147]",4.1069,1.3503,0.001483,1063,0.0923,1.4426,1.3503,13177,0.6713,0.0,0.6713,21325,0.0,0.6603,0.6603,15358,0.6113,0.0,0.6113,45147,0.2033,0.8083,0.605
3874,img_003874_label5,img_003874_label5,True,38459,19.2123,38459,19.0763,"[38459, 2099, 4594, 41801, 33331]","[19.2123, 18.9429, 13.9926, 10.6932, 8.0457]","[38459, 2099, 4594, 41801, 33331]","[19.0763, 18.615, 13.6792, 10.4947, 7.7088]",5,5,[],[],True,38515,1.289,38515,1.6881,"[38515, 25790, 34321, 44545, 12036]","[1.289, 0.9827, 0.8834, 0.7849, 0.6744]","[38515, 34321, 25790, 34491, 7556]","[1.6881, 1.0403, 1.0122, 0.8126, 0.6816]",3,3,"[12036, 44545]","[7556, 34491]",3.3707,0.6744,0.001131,12036,0.6744,0.0,0.6744,39753,0.5962,0.0,0.5962,7556,0.1191,0.6816,0.5625,3150,0.5351,0.0,0.5351,15554,0.0,0.5099,0.5099
3875,img_003875_label5,img_003875_label5,True,38459,19.3227,38459,20.7796,"[38459, 2099, 4594, 41801, 33331]","[19.3227, 19.1454, 14.1964, 11.0604, 8.165]","[38459, 2099, 4594, 41801, 33331]","[20.7796, 20.6461, 15.3375, 12.3679, 8.7873]",5,5,[],[],False,5496,0.8773,38515,1.4931,"[5496, 29721, 38515, 10994, 25790]","[0.8773, 0.8589, 0.8237, 0.7371, 0.4301]","[38515, 34321, 10638, 23953, 25790]","[1.4931, 0.8708, 0.8274, 0.8142, 0.7601]",2,2,"[5496, 10994, 29721]","[10638, 23953, 34321]",4.7063,0.8773,0.001703,5496,0.8773,0.0,0.8773,29721,0.8589,0.0,0.8589,10638,0.0,0.8274,0.8274,34321,0.1306,0.8708,0.7402,10994,0.7371,0.0,0.7371
3876,img_003876_label7,img_003876_label7,False,38459,19.7913,2099,21.5066,"[38459, 2099, 4594, 41801, 33331]","[19.7913, 19.7416, 14.6716, 11.2677, 8.4208]","[2099, 38459, 4594, 41801, 33331]","[21.5066, 21.2239, 16.2893, 13.2955, 8.8031]",5,5,[],[],False,25790,0.9687,27552,1.6843,"[25790, 38515, 2103, 29788, 15358]","[0.9687, 0.9577, 0.8447, 0.7319, 0.7106]","[27552, 38515, 34321, 25790, 10638]","[1.6843, 1.6634, 1.0131, 1.0071, 0.9726]",2,2,"[2103, 15358, 29788]","[10638, 27552, 34321]",4.8781,1.2952,0.001904,27552,0.3891,1.6843,1.2952,2103,0.8447,0.0,0.8447,15358,0.7106,0.0,0.7106,10638,0.2633,0.9726,0.7093,38515,0.9577,1.6634,0.7057
3877,img_003877_label4,img_003877_label4,True,38459,16.7355,38459,17.8336,"[38459, 2099, 4594, 41801, 33331]","[16.7355, 16.0308, 11.6974, 7.8387, 7.0349]","[38459, 2099, 4594, 41801, 33331]","[17.8336, 17.194, 12.2226, 8.6407, 7.452]",5,5,[],[],True,38515,1.2953,38515,1.6534,"[38515, 25790, 34321, 5984, 27607]","[1.2953, 1.1513, 0.8184, 0.6633, 0.6553]","[38515, 25790, 34321, 11366, 19999]","[1.6534, 1.2668, 1.0028, 0.7826, 0.7495]",3,3,"[5984, 27607]","[11366, 19999]",2.7964,0.7826,0.000826,11366,0.0,0.7826,0.7826,18139,0.0,0.5868,0.5868,31805,0.0,0.503,0.503,19999,0.3145,0.7495,0.435,19101,0.0,0.4202,0.4202
3878,img_003878_label8,img_003878_label8,False,38459,19.0974,2099,20.4072,"[38459, 2099, 4594, 41801, 33331]","[19.0974, 18.9382, 14.2642, 10.7648, 8.2599]","[2099, 38459, 4594, 41801, 33331]","[20.4072, 20.3943, 15.6093, 12.3109, 8.82]",5,5,[],[],False,38459,8.1255,38515,1.7867,"[38459, 133, 3874, 2099, 15485]","[8.1255, 6.8162, 6.3205, 5.8858, 5.8183]","[38515, 16136, 25790, 34321, 24976]","[1.7867, 1.1079, 1.0798, 0.8841, 0.8481]",0,0,"[133, 2099, 3874, 15485, 38459]","[16136, 24976, 25790, 34321, 38515]",17.9627,8.1255,0.00454,38459,8.1255,0.0,8.1255,133,6.8162,0.0,6.8162,3874,6.3205,0.0,6.3205,2099,5.8858,0.0,5.8858,15485,5.8183,0.0,5.8183
3879,img_003879_label5,img_003879_label5,False,38459,19.082,2099,21.0936,"[38459, 2099, 4594, 41801, 33331]","[19.082, 18.9838, 14.0498, 10.9574, 8.1391]","[2099, 38459, 4594, 41801, 33331]","[21.0936, 21.051, 15.7067, 13.0228, 8.9504]",5,5,[],[],True,38515,1.2124,38515,1.8223,"[38515, 25790, 3449, 32567, 42219]","[1.2124, 1.0577, 0.8247, 0.7163, 0.6675]","[38515, 25790, 16439, 34321, 36037]","[1.8223, 1.3085, 1.2198, 1.008, 0.8755]",2,2,"[3449, 32567, 42219]","[16439, 34321, 36037]",4.5002,0.8043,0.001756,16439,0.4156,1.2198,0.8043,20221,0.0635,0.7013,0.6377,29585,0.6244,0.0,0.6244,38515,1.2124,1.8223,0.6099,45888,0.5812,0.0,0.5812
3880,img_003880_label4,img_003880_label4,True,2099,20.1579,2099,22.3445,"[2099, 38459, 4594, 41801, 33331]","[20.1579, 20.1462, 14.9961, 12.0238, 8.6439]","[2099, 38459, 4594, 41801, 33331]","[22.3445, 21.7285, 16.9164, 14.1965, 9.157]",5,5,[],[],True,38515,1.31,38515,1.6786,"[38515, 34321, 25790, 5076, 147]","[1.31, 0.795, 0.6677, 0.6316, 0.6042]","[38515, 34321, 1063, 25790, 34605]","[1.6786, 0.9041, 0.862, 0.8107, 0.7312]",3,3,"[147, 5076]","[1063, 34605]",3.6249,0.862,0.001302,1063,0.0,0.862,0.862,35381,0.0,0.5771,0.5771,8613,0.0,0.5171,0.5171,33628,0.0,0.4886,0.4886,7771,0.0863,0.5584,0.4721
3881,img_003881_label5,img_003881_label5,True,38459,18.9377,38459,20.1854,"[38459, 2099, 4594, 41801, 33331]","[18.9377, 18.5337, 13.1889, 10.0771, 8.0084]","[38459, 2099, 4594, 41801, 33331]","[20.1854, 20.1284, 14.7273, 12.0491, 8.2302]",5,5,[],[],True,38515,0.9318,38515,1.6105,"[38515, 25790, 34321, 22619, 19344]","[0.9318, 0.8968, 0.6547, 0.4786, 0.4439]","[38515, 34321, 25790, 15554, 34491]","[1.6105, 1.0532, 0.9466, 0.7569, 0.7275]",3,3,"[19344, 22619]","[15554, 34491]",3.6554,0.6786,0.001253,38515,0.9318,1.6105,0.6786,24911,0.0,0.6378,0.6378,6365,0.0,0.566,0.566,49029,0.0,0.5172,0.5172,34491,0.254,0.7275,0.4735
3882,img_003882_label1,img_003882_label1,True,2099,18.8129,2099,19.5749,"[2099, 38459, 4594, 41801, 133]","[18.8129, 18.7143, 14.8964, 10.6562, 7.6719]","[2099, 38459, 4594, 41801, 33331]","[19.5749, 19.2814, 15.4861, 11.4961, 7.7451]",4,4,[133],[33331],True,38515,0.9447,38515,0.9328,"[38515, 34321, 25790, 26699, 14809]","[0.9447, 0.885, 0.755, 0.5898, 0.5554]","[38515, 34321, 25790, 5199, 25702]","[0.9328, 0.7256, 0.5739, 0.5126, 0.4997]",3,3,"[14809, 26699]","[5199, 25702]",2.3233,0.4882,0.000684,45159,0.0,0.4882,0.4882,7137,0.4499,0.0,0.4499,20000,0.4461,0.0,0.4461,45450,0.4333,0.0,0.4333,29613,0.3895,0.0345,0.355
3883,img_003883_label5,img_003883_label5,True,2099,22.6263,2099,22.1451,"[2099, 38459, 4594, 41801, 33331]","[22.6263, 22.1569, 17.4622, 14.7213, 9.356]","[2099, 38459, 4594, 41801, 33331]","[22.1451, 21.9628, 16.9858, 14.2531, 9.207]",5,5,[],[],True,38515,1.199,38515,1.9027,"[38515, 34321, 25790, 14809, 22107]","[1.199, 0.7794, 0.6722, 0.4904, 0.4811]","[38515, 34321, 25790, 34605, 34491]","[1.9027, 1.348, 1.0174, 0.75, 0.7113]",3,3,"[14809, 22107]","[34491, 34605]",3.822,0.7037,0.001282,38515,1.199,1.9027,0.7037,15554,0.0,0.5922,0.5922,34491,0.1221,0.7113,0.5892,32682,0.0,0.5713,0.5713,34321,0.7794,1.348,0.5686
3884,img_003884_label0,img_003884_label0,True,2099,19.3883,2099,19.947,"[2099, 38459, 4594, 41801, 133]","[19.3883, 19.3186, 15.5657, 11.2233, 7.9616]","[2099, 38459, 4594, 41801, 33331]","[19.947, 19.9193, 15.7684, 11.4525, 8.186]",4,4,[133],[33331],True,38515,0.9552,38515,0.8366,"[38515, 20000, 25790, 34321, 45770]","[0.9552, 0.8186, 0.7892, 0.6952, 0.614]","[38515, 25790, 49082, 34321, 34874]","[0.8366, 0.817, 0.6191, 0.6062, 0.5657]",3,3,"[20000, 45770]","[34874, 49082]",2.8364,0.8186,0.00075,20000,0.8186,0.0,0.8186,45770,0.614,0.0065,0.6075,34874,0.0,0.5657,0.5657,39150,0.0,0.5547,0.5547,524,0.4984,0.0,0.4984
3885,img_003885_label8,img_003885_label8,True,2099,22.276,2099,23.4014,"[2099, 38459, 4594, 41801, 33331]","[22.276, 21.6837, 17.0242, 14.2407, 9.0752]","[2099, 38459, 4594, 41801, 33331]","[23.4014, 22.6947, 18.3263, 15.5299, 9.2674]",5,5,[],[],True,38515,1.5171,38515,2.0392,"[38515, 9889, 25790, 34321, 16439]","[1.5171, 1.319, 1.1622, 0.9083, 0.87]","[38515, 25790, 34321, 34491, 34238]","[2.0392, 1.3695, 1.0933, 0.9006, 0.8228]",3,3,"[9889, 16439]","[34238, 34491]",4.6468,1.319,0.00164,9889,1.319,0.0,1.319,34238,0.0,0.8228,0.8228,34491,0.2429,0.9006,0.6578,6632,0.0,0.6488,0.6488,26727,0.7938,0.153,0.6408
3886,img_003886_label0,img_003886_label0,True,38459,19.4908,38459,20.1987,"[38459, 2099, 4594, 41801, 33331]","[19.4908, 19.2925, 15.0681, 10.6255, 8.2537]","[38459, 2099, 4594, 41801, 33331]","[20.1987, 20.0873, 15.7733, 11.4724, 8.7118]",5,5,[],[],False,39589,3.1992,25790,1.6423,"[39589, 8403, 15485, 133, 3874]","[3.1992, 2.3992, 2.0715, 1.6324, 1.1066]","[25790, 38515, 27607, 15358, 34321]","[1.6423, 1.1894, 1.1181, 1.085, 0.958]",0,0,"[133, 3874, 8403, 15485, 39589]","[15358, 25790, 27607, 34321, 38515]",7.5566,3.1992,0.002451,39589,3.1992,0.0,3.1992,8403,2.3992,0.0,2.3992,15485,2.0715,0.0,2.0715,133,1.6324,0.0,1.6324,38515,0.0,1.1894,1.1894
3887,img_003887_label0,img_003887_label0,True,2099,20.0957,2099,21.1403,"[2099, 38459, 4594, 41801, 33331]","[20.0957, 19.9638, 16.1038, 11.9272, 8.2931]","[2099, 38459, 4594, 41801, 33331]","[21.1403, 20.9028, 16.9027, 12.7117, 8.8064]",5,5,[],[],False,8403,4.5167,25790,1.2592,"[8403, 39589, 16094, 15485, 133]","[4.5167, 4.1105, 2.2115, 1.9091, 1.1615]","[25790, 14809, 8403, 16094, 39589]","[1.2592, 0.989, 0.981, 0.7651, 0.7234]",3,3,"[133, 15485]","[14809, 25790]",6.5569,3.5357,0.00174,8403,4.5167,0.981,3.5357,39589,4.1105,0.7234,3.3871,15485,1.9091,0.0,1.9091,16094,2.2115,0.7651,1.4464,133,1.1615,0.0,1.1615
3888,img_003888_label8,img_003888_label8,True,2099,22.4142,2099,23.7011,"[2099, 38459, 4594, 41801, 33331]","[22.4142, 21.7783, 17.1496, 14.2236, 9.1255]","[2099, 38459, 4594, 41801, 33331]","[23.7011, 22.8207, 18.5325, 15.5633, 9.4774]",5,5,[],[],False,39589,4.5598,25790,1.9017,"[39589, 15485, 133, 3874, 8403]","[4.5598, 4.0138, 3.7694, 3.5536, 2.722]","[25790, 38515, 16439, 27607, 5076]","[1.9017, 1.4208, 1.2309, 0.9748, 0.9257]",0,0,"[133, 3874, 8403, 15485, 39589]","[5076, 16439, 25790, 27607, 38515]",11.5696,4.5598,0.004306,39589,4.5598,0.0,4.5598,15485,4.0138,0.0,4.0138,133,3.7694,0.0,3.7694,3874,3.5536,0.0,3.5536,8403,2.722,0.0,2.722
3889,img_003889_label0,img_003889_label0,True,38459,19.6,38459,19.7835,"[38459, 2099, 4594, 41801, 33331]","[19.6, 19.4908, 15.3422, 11.1073, 8.1678]","[38459, 2099, 4594, 41801, 33331]","[19.7835, 19.7525, 15.4105, 11.3396, 8.1941]",5,5,[],[],False,37677,2.0645,38515,1.1946,"[37677, 38515, 524, 25790, 29095]","[2.0645, 0.9441, 0.6558, 0.6523, 0.6494]","[38515, 25790, 34321, 29095, 33093]","[1.1946, 0.9228, 0.6761, 0.6308, 0.6291]",3,3,"[524, 37677]","[33093, 34321]",3.7041,2.0645,0.000945,37677,2.0645,0.0,2.0645,524,0.6558,0.0,0.6558,10872,0.646,0.0,0.646,33628,0.5042,0.0,0.5042,27578,0.4988,0.0,0.4988
3890,img_003890_label5,img_003890_label5,False,2099,22.0241,38459,19.3523,"[2099, 38459, 4594, 41801, 33331]","[22.0241, 21.5151, 16.7452, 13.6507, 8.84]","[38459, 2099, 4594, 41801, 33331]","[19.3523, 18.9771, 13.7699, 10.657, 7.7687]",5,5,[],[],True,38515,0.9392,38515,1.5757,"[38515, 12366, 25790, 26637, 16439]","[0.9392, 0.7898, 0.7386, 0.6952, 0.6327]","[38515, 25790, 12366, 16439, 36037]","[1.5757, 1.3992, 1.0732, 0.9037, 0.8896]",4,4,[26637],[36037],3.7193,0.6935,0.001202,36037,0.1961,0.8896,0.6935,25790,0.7386,1.3992,0.6606,38515,0.9392,1.5757,0.6365,47070,0.01,0.6323,0.6222,31310,0.0,0.5854,0.5854
3891,img_003891_label8,img_003891_label8,True,38459,18.5733,38459,19.467,"[38459, 2099, 4594, 41801, 33331]","[18.5733, 18.344, 13.569, 10.4407, 7.7337]","[38459, 2099, 4594, 41801, 33331]","[19.467, 19.0526, 14.0489, 10.87, 8.0879]",5,5,[],[],True,38515,1.5248,38515,2.0115,"[38515, 25790, 2965, 10638, 34321]","[1.5248, 1.2216, 1.0421, 0.9281, 0.8812]","[38515, 25790, 16439, 34321, 10638]","[2.0115, 1.4636, 1.1171, 1.0188, 0.9323]",4,4,[2965],[16439],4.3625,1.0421,0.001654,2965,1.0421,0.0,1.0421,34491,0.0,0.7634,0.7634,16853,0.0,0.7155,0.7155,16439,0.4264,1.1171,0.6908,9889,0.6435,0.0,0.6435
3892,img_003892_label8,img_003892_label8,False,2099,20.634,38459,20.4099,"[2099, 38459, 4594, 41801, 33331]","[20.634, 20.4098, 15.5939, 12.5278, 8.4724]","[38459, 2099, 4594, 41801, 33331]","[20.4099, 20.3532, 15.5191, 12.2681, 8.3164]",5,5,[],[],False,25790,1.1055,38515,1.7839,"[25790, 38515, 16439, 25702, 34321]","[1.1055, 1.0139, 0.9453, 0.8441, 0.6659]","[38515, 25790, 25702, 42219, 34321]","[1.7839, 1.1625, 0.8596, 0.7878, 0.7642]",4,4,[16439],[42219],4.4407,0.77,0.001666,42219,0.0178,0.7878,0.77,38515,1.0139,1.7839,0.77,11366,0.0,0.7619,0.7619,34491,0.0,0.669,0.669,22352,0.1229,0.7312,0.6083
3893,img_003893_label5,img_003893_label5,True,38459,17.7769,38459,18.2606,"[38459, 2099, 4594, 41801, 33331]","[17.7769, 16.9926, 12.0365, 8.7141, 7.5137]","[38459, 2099, 4594, 41801, 33331]","[18.2606, 17.459, 12.2921, 8.9166, 7.7285]",5,5,[],[],True,25790,1.1464,25790,1.1006,"[25790, 16770, 27607, 15358, 38515]","[1.1464, 0.9195, 0.831, 0.8206, 0.7227]","[25790, 38515, 9889, 16439, 16770]","[1.1006, 0.9169, 0.8328, 0.7113, 0.5368]",3,3,"[15358, 27607]","[9889, 16439]",2.433,0.6832,0.000631,15358,0.8206,0.1374,0.6832,9889,0.1557,0.8328,0.6771,7556,0.0,0.4743,0.4743,10638,0.0,0.4523,0.4523,16770,0.9195,0.5368,0.3827
3894,img_003894_label4,img_003894_label4,True,2099,20.8119,2099,21.1845,"[2099, 38459, 4594, 41801, 33331]","[20.8119, 20.5541, 15.8778, 12.7542, 8.8545]","[2099, 38459, 4594, 41801, 33331]","[21.1845, 21.0091, 15.7136, 12.617, 8.9742]",5,5,[],[],True,38515,1.0552,38515,1.577,"[38515, 25790, 27607, 34321, 15358]","[1.0552, 0.8303, 0.6528, 0.6086, 0.563]","[38515, 34321, 25790, 22475, 34605]","[1.577, 0.9521, 0.8129, 0.8007, 0.598]",3,3,"[15358, 27607]","[22475, 34605]",2.9577,0.8007,0.000849,22475,0.0,0.8007,0.8007,16136,0.0,0.5878,0.5878,38515,1.0552,1.577,0.5218,11366,0.0,0.5134,0.5134,35381,0.1189,0.5144,0.3955
3895,img_003895_label1,img_003895_label1,True,2099,19.194,2099,19.3942,"[2099, 38459, 4594, 41801, 133]","[19.194, 19.0279, 15.4863, 10.8494, 8.0296]","[2099, 38459, 4594, 41801, 133]","[19.3942, 19.0652, 15.5249, 10.8266, 7.6334]",5,5,[],[],False,8403,4.7497,25790,1.6271,"[8403, 39589, 16094, 15485, 25790]","[4.7497, 3.8515, 2.722, 1.3837, 1.0641]","[25790, 15358, 27607, 16770, 14809]","[1.6271, 1.4727, 0.8466, 0.6964, 0.5986]",1,1,"[8403, 15485, 16094, 39589]","[14809, 15358, 16770, 27607]",9.2089,4.7497,0.003112,8403,4.7497,0.0,4.7497,39589,3.8515,0.0,3.8515,16094,2.722,0.0,2.722,15485,1.3837,0.0,1.3837,15358,0.2147,1.4727,1.258
