image_idx,image_name,image_path,global_top1_same,global_base_top1_neuron,global_base_top1_act,global_lora_top1_neuron,global_lora_top1_act,global_base_top5,global_base_top5_acts,global_lora_top5,global_lora_top5_acts,global_top5_overlap,global_top5_overlap,global_unique_to_base,global_unique_to_lora,patch88_top1_same,patch88_base_top1_neuron,patch88_base_top1_act,patch88_lora_top1_neuron,patch88_lora_top1_act,patch88_base_top5,patch88_base_top5_acts,patch88_lora_top5,patch88_lora_top5_acts,patch88_top5_overlap,patch88_top5_overlap,patch88_unique_to_base,patch88_unique_to_lora,patch88_l2_diff,patch88_max_abs_diff,patch88_mean_abs_diff,patch88_changed1_neuron,patch88_changed1_base,patch88_changed1_lora,patch88_changed1_delta,patch88_changed2_neuron,patch88_changed2_base,patch88_changed2_lora,patch88_changed2_delta,patch88_changed3_neuron,patch88_changed3_base,patch88_changed3_lora,patch88_changed3_delta,patch88_changed4_neuron,patch88_changed4_base,patch88_changed4_lora,patch88_changed4_delta,patch88_changed5_neuron,patch88_changed5_base,patch88_changed5_lora,patch88_changed5_delta
4597,v_HammerThrow_g05_c06.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Hammer_Throw/v_HammerThrow_g05_c06.jpg,True,2099,20.2572,2099,20.4392,"[2099, 38459, 4594, 41801, 33331]","[20.2572, 20.2549, 15.4517, 12.4104, 8.2234]","[2099, 38459, 4594, 41801, 33331]","[20.4392, 20.3661, 15.528, 12.5663, 8.2303]",5,5,[],[],True,2131,1.8765,2131,1.9702,"[2131, 13900, 22147, 32927, 3104]","[1.8765, 1.7535, 1.0938, 1.022, 0.9715]","[2131, 13900, 32927, 22147, 44468]","[1.9702, 1.8669, 1.034, 0.981, 0.9379]",4,4,[3104],[44468],0.794,0.201,0.000188,45770,0.2686,0.4696,0.201,25490,0.456,0.2794,0.1766,8491,0.3312,0.5063,0.1752,24083,0.6277,0.7613,0.1336,20030,0.3277,0.2055,0.1222
4598,v_HammerThrow_g06_c01.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Hammer_Throw/v_HammerThrow_g06_c01.jpg,True,2099,24.3519,2099,24.5173,"[2099, 38459, 4594, 41801, 33331]","[24.3519, 23.1455, 19.3, 16.7691, 9.0034]","[2099, 38459, 4594, 41801, 33331]","[24.5173, 23.2538, 19.3695, 16.9141, 9.0582]",5,5,[],[],False,38085,3.0719,36126,2.4731,"[38085, 36126, 13177, 35619, 38515]","[3.0719, 2.4948, 1.313, 1.2024, 1.1061]","[36126, 38085, 13177, 35619, 38515]","[2.4731, 2.3587, 1.2805, 1.1322, 1.0758]",5,5,[],[],1.1219,0.7132,0.00024,38085,3.0719,2.3587,0.7132,14421,0.194,0.3754,0.1813,41381,0.1813,0.0258,0.1555,40429,0.1707,0.0264,0.1442,8164,0.0925,0.2312,0.1387
4599,v_HammerThrow_g06_c02.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Hammer_Throw/v_HammerThrow_g06_c02.jpg,True,2099,20.8104,2099,21.2429,"[2099, 38459, 4594, 41801, 33331]","[20.8104, 20.6095, 15.8127, 12.6261, 8.2006]","[2099, 38459, 4594, 41801, 33331]","[21.2429, 20.9329, 16.048, 13.0351, 8.3337]",5,5,[],[],True,38515,1.6076,38515,1.468,"[38515, 17514, 25790, 26555, 2346]","[1.6076, 1.2327, 0.8505, 0.8339, 0.7573]","[38515, 17514, 2346, 45271, 25790]","[1.468, 1.1931, 0.9453, 0.9266, 0.787]",4,4,[26555],[45271],1.5558,0.2839,0.000498,14621,0.4041,0.1202,0.2839,45271,0.6507,0.9266,0.2759,19053,0.0,0.2744,0.2744,26555,0.8339,0.5744,0.2595,2500,0.242,0.0146,0.2274
4600,v_HammerThrow_g06_c03.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Hammer_Throw/v_HammerThrow_g06_c03.jpg,True,38459,19.0622,38459,19.864,"[38459, 2099, 4594, 41801, 33331]","[19.0622, 18.7596, 13.7669, 10.6257, 7.2792]","[38459, 2099, 4594, 41801, 33331]","[19.864, 19.8406, 14.5748, 11.7345, 7.6291]",5,5,[],[],False,25790,1.1748,32145,1.1234,"[25790, 32145, 38515, 19999, 4477]","[1.1748, 1.0169, 1.0108, 0.8282, 0.7624]","[32145, 25790, 38515, 4477, 19999]","[1.1234, 1.1141, 0.9651, 0.8525, 0.7791]",5,5,[],[],0.8029,0.2119,0.000178,10098,0.4469,0.2351,0.2119,19618,0.5068,0.3082,0.1986,44339,0.4532,0.6507,0.1975,11341,0.3358,0.522,0.1863,32458,0.5278,0.3838,0.144
4601,v_HammerThrow_g06_c04.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Hammer_Throw/v_HammerThrow_g06_c04.jpg,True,38459,19.0651,38459,19.0875,"[38459, 2099, 4594, 41801, 33331]","[19.0651, 18.8177, 13.9831, 10.5302, 7.321]","[38459, 2099, 4594, 41801, 33331]","[19.0875, 18.8479, 13.8757, 10.506, 7.3294]",5,5,[],[],True,38515,1.7396,38515,1.6176,"[38515, 35838, 34321, 25790, 10820]","[1.7396, 0.9239, 0.8691, 0.7557, 0.7114]","[38515, 17514, 35838, 10820, 25790]","[1.6176, 1.3618, 1.1821, 0.9335, 0.8391]",4,4,[34321],[17514],1.7037,0.6769,0.000466,17514,0.685,1.3618,0.6769,3104,0.4721,0.0,0.4721,21836,0.5123,0.1453,0.367,1013,0.3901,0.11,0.2801,35838,0.9239,1.1821,0.2582
4602,v_HammerThrow_g06_c05.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Hammer_Throw/v_HammerThrow_g06_c05.jpg,True,2099,21.0173,2099,21.2258,"[2099, 38459, 4594, 41801, 33331]","[21.0173, 20.7936, 15.9709, 13.0436, 8.0425]","[2099, 38459, 4594, 41801, 33331]","[21.2258, 20.9673, 15.9894, 13.2091, 8.1669]",5,5,[],[],True,10820,1.9489,10820,1.4141,"[10820, 38515, 3104, 7771, 25790]","[1.9489, 1.3398, 0.9578, 0.7758, 0.7474]","[10820, 38515, 25790, 16503, 17514]","[1.4141, 1.3816, 0.8425, 0.8035, 0.7659]",3,3,"[3104, 7771]","[16503, 17514]",1.8808,0.7199,0.000487,3104,0.9578,0.2378,0.7199,10820,1.9489,1.4141,0.5348,6537,0.707,0.2405,0.4665,9347,0.44,0.0,0.44,31131,0.3891,0.0,0.3891
4603,v_HammerThrow_g06_c06.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Hammer_Throw/v_HammerThrow_g06_c06.jpg,True,2099,21.8527,2099,21.9794,"[2099, 38459, 4594, 41801, 33331]","[21.8527, 21.4459, 16.6892, 13.9045, 8.282]","[2099, 38459, 4594, 41801, 33331]","[21.9794, 21.5516, 16.6493, 13.9195, 8.3324]",5,5,[],[],False,38515,1.5419,25790,1.5085,"[38515, 25790, 41290, 21836, 25702]","[1.5419, 1.4062, 1.1025, 0.9821, 0.9669]","[25790, 38515, 42219, 41290, 34321]","[1.5085, 1.4607, 1.2761, 1.1392, 0.9702]",3,3,"[21836, 25702]","[34321, 42219]",2.3674,0.8199,0.000661,34304,0.8199,0.0,0.8199,25702,0.9669,0.4028,0.5642,43746,0.0,0.5526,0.5526,21836,0.9821,0.4748,0.5073,2649,0.5198,0.0688,0.451
4604,v_HammerThrow_g06_c07.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Hammer_Throw/v_HammerThrow_g06_c07.jpg,False,2099,20.3889,38459,20.1006,"[2099, 38459, 4594, 41801, 33331]","[20.3889, 20.2892, 15.4725, 12.2814, 7.9804]","[38459, 2099, 4594, 41801, 33331]","[20.1006, 20.0592, 14.9009, 11.7594, 7.9239]",5,5,[],[],False,32458,1.9814,41827,1.2415,"[32458, 9038, 41827, 38515, 21727]","[1.9814, 1.3545, 1.2251, 1.0693, 0.9624]","[41827, 32458, 38515, 43973, 9038]","[1.2415, 1.1664, 1.0381, 1.0264, 0.9238]",4,4,[21727],[43973],1.8362,0.8149,0.000366,32458,1.9814,1.1664,0.8149,33053,0.9128,0.3372,0.5756,69,0.5961,0.0796,0.5165,3205,0.105,0.5564,0.4514,9038,1.3545,0.9238,0.4306
4605,v_HammerThrow_g07_c01.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Hammer_Throw/v_HammerThrow_g07_c01.jpg,True,2099,20.2783,2099,20.6164,"[2099, 38459, 4594, 41801, 33331]","[20.2783, 20.109, 15.582, 12.262, 7.9966]","[2099, 38459, 4594, 41801, 33331]","[20.6164, 20.422, 15.7511, 12.5071, 8.1373]",5,5,[],[],True,13177,1.7225,13177,1.7463,"[13177, 20498, 33418, 17097, 25790]","[1.7225, 1.01, 0.8938, 0.8301, 0.786]","[13177, 20498, 17097, 33418, 38515]","[1.7463, 1.0474, 0.8601, 0.7862, 0.7657]",4,4,[25790],[38515],0.9755,0.3513,0.000202,46697,0.2536,0.6049,0.3513,4403,0.6404,0.3583,0.2821,10158,0.2618,0.4845,0.2227,9603,0.2821,0.0703,0.2118,19306,0.0431,0.222,0.1789
4606,v_HammerThrow_g07_c02.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Hammer_Throw/v_HammerThrow_g07_c02.jpg,False,38459,19.8682,2099,20.0942,"[38459, 2099, 4594, 41801, 33331]","[19.8682, 19.848, 15.2671, 11.8831, 7.9892]","[2099, 38459, 4594, 41801, 33331]","[20.0942, 20.0659, 15.3517, 12.1275, 8.0511]",5,5,[],[],False,38515,0.8729,13177,0.923,"[38515, 13177, 25790, 47070, 34321]","[0.8729, 0.8338, 0.731, 0.6917, 0.6221]","[13177, 38515, 47070, 25790, 34321]","[0.923, 0.8388, 0.7254, 0.6824, 0.5902]",5,5,[],[],0.8933,0.3368,0.000194,34874,0.0326,0.3694,0.3368,23730,0.3194,0.0939,0.2255,12674,0.3127,0.088,0.2247,33218,0.2323,0.4427,0.2104,34428,0.3392,0.1896,0.1496
4607,v_HammerThrow_g07_c03.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Hammer_Throw/v_HammerThrow_g07_c03.jpg,True,2099,19.9419,2099,20.2217,"[2099, 38459, 4594, 41801, 33331]","[19.9419, 19.8944, 15.3413, 11.9846, 7.9147]","[2099, 38459, 4594, 41801, 33331]","[20.2217, 20.1339, 15.4322, 12.1743, 8.0261]",5,5,[],[],True,13177,2.0434,13177,1.8396,"[13177, 25790, 22895, 38515, 29767]","[2.0434, 1.0099, 0.9586, 0.9523, 0.8021]","[13177, 38515, 25790, 13248, 29767]","[1.8396, 0.9318, 0.9147, 0.8285, 0.7564]",4,4,[22895],[13248],1.8349,0.9586,0.000356,22895,0.9586,0.0,0.9586,11069,0.5459,0.0,0.5459,49097,0.6175,0.1832,0.4344,34428,0.4889,0.1471,0.3417,45228,0.3412,0.0,0.3412
4608,v_HammerThrow_g07_c04.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Hammer_Throw/v_HammerThrow_g07_c04.jpg,True,2099,19.9041,2099,20.2213,"[2099, 38459, 4594, 41801, 33331]","[19.9041, 19.8588, 15.2355, 11.8801, 7.8133]","[2099, 38459, 4594, 41801, 33331]","[20.2213, 20.1096, 15.4244, 12.1906, 7.9522]",5,5,[],[],True,34381,3.1145,34381,2.7538,"[34381, 17514, 47144, 34321, 38515]","[3.1145, 1.2266, 1.14, 1.0483, 1.0235]","[34381, 17514, 47144, 34321, 38515]","[2.7538, 1.6244, 1.2279, 1.1505, 1.1167]",5,5,[],[],2.3016,0.8584,0.000631,22895,0.0,0.8584,0.8584,27693,0.5496,0.0,0.5496,17342,0.0,0.535,0.535,15000,0.3388,0.7585,0.4197,17514,1.2266,1.6244,0.3978
4609,v_HammerThrow_g07_c05.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Hammer_Throw/v_HammerThrow_g07_c05.jpg,True,2099,20.0632,2099,20.4302,"[2099, 38459, 4594, 41801, 33331]","[20.0632, 20.0118, 15.3291, 12.0361, 8.0692]","[2099, 38459, 4594, 41801, 33331]","[20.4302, 20.3555, 15.4404, 12.3125, 8.2765]",5,5,[],[],True,13177,1.9997,13177,2.2041,"[13177, 33418, 14253, 36126, 11341]","[1.9997, 1.3764, 1.3222, 1.1208, 0.8615]","[13177, 33418, 44339, 36126, 11341]","[2.2041, 1.224, 0.9634, 0.9477, 0.8576]",4,4,[14253],[44339],1.5323,1.1316,0.000246,14253,1.3222,0.1906,1.1316,11069,0.3674,0.1265,0.2409,47533,0.2334,0.0094,0.224,13177,1.9997,2.2041,0.2044,34828,0.2143,0.0106,0.2037
4610,v_HammerThrow_g08_c01.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Hammer_Throw/v_HammerThrow_g08_c01.jpg,True,2099,20.7097,2099,20.8472,"[2099, 38459, 4594, 41801, 33331]","[20.7097, 20.652, 15.3988, 12.7152, 8.3806]","[2099, 38459, 4594, 41801, 33331]","[20.8472, 20.8083, 15.3496, 12.7508, 8.4877]",5,5,[],[],False,25790,1.8667,984,1.6153,"[25790, 38515, 34321, 12959, 29095]","[1.8667, 1.5969, 0.9908, 0.9768, 0.9509]","[984, 25790, 38515, 42949, 41611]","[1.6153, 1.4553, 1.3898, 1.1618, 1.0306]",2,2,"[12959, 29095, 34321]","[984, 41611, 42949]",4.3571,1.6153,0.001252,984,0.0,1.6153,1.6153,42949,0.0,1.1618,1.1618,7350,0.0,0.9438,0.9438,13900,0.0,0.8101,0.8101,12366,0.0,0.7985,0.7985
4611,v_HammerThrow_g08_c02.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Hammer_Throw/v_HammerThrow_g08_c02.jpg,True,38459,20.9891,38459,21.1883,"[38459, 2099, 4594, 41801, 33331]","[20.9891, 20.8488, 15.33, 12.5964, 8.9607]","[38459, 2099, 4594, 41801, 33331]","[21.1883, 21.1099, 15.4454, 12.8816, 9.0024]",5,5,[],[],True,41916,2.7137,41916,2.5517,"[41916, 4045, 27287, 14253, 31501]","[2.7137, 2.1719, 1.787, 1.5851, 1.1494]","[41916, 4045, 27287, 14253, 44357]","[2.5517, 1.9656, 1.49, 1.4672, 1.3448]",4,4,[31501],[44357],1.4128,0.3739,0.000355,44357,0.9708,1.3448,0.3739,19465,0.5196,0.1575,0.362,23749,0.9595,0.6564,0.3032,27287,1.787,1.49,0.2969,17097,0.1693,0.4405,0.2712
4612,v_HammerThrow_g08_c03.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Hammer_Throw/v_HammerThrow_g08_c03.jpg,False,2099,21.4621,38459,21.2157,"[2099, 38459, 4594, 41801, 33331]","[21.4621, 21.383, 16.1914, 13.2259, 9.0133]","[38459, 2099, 4594, 41801, 33331]","[21.2157, 21.164, 15.7542, 12.8651, 8.9726]",5,5,[],[],True,984,2.2596,984,2.0469,"[984, 25790, 38515, 7350, 32532]","[2.2596, 1.6793, 1.3992, 1.2112, 1.0998]","[984, 25790, 7350, 38515, 32532]","[2.0469, 1.6199, 1.4589, 1.3377, 1.0895]",5,5,[],[],1.2154,0.4926,0.000324,1915,0.0,0.4926,0.4926,45155,0.0,0.3798,0.3798,7350,1.2112,1.4589,0.2477,984,2.2596,2.0469,0.2128,12416,0.2333,0.0295,0.2037
4613,v_HammerThrow_g08_c04.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Hammer_Throw/v_HammerThrow_g08_c04.jpg,True,2099,21.4042,2099,22.0482,"[2099, 38459, 4594, 41801, 33331]","[21.4042, 21.2848, 16.0058, 13.2648, 8.759]","[2099, 38459, 4594, 41801, 33331]","[22.0482, 21.8147, 16.4769, 13.919, 8.9905]",5,5,[],[],True,38515,1.6016,38515,1.4833,"[38515, 25790, 9889, 984, 42949]","[1.6016, 1.4552, 1.3704, 1.3443, 1.2604]","[38515, 25790, 984, 42949, 9889]","[1.4833, 1.4434, 1.4247, 1.2248, 1.0252]",5,5,[],[],1.5602,0.4942,0.000473,22829,1.1911,0.6969,0.4942,7350,0.6321,1.0137,0.3816,9889,1.3704,1.0252,0.3452,43373,0.4569,0.1683,0.2886,41611,0.2876,0.0271,0.2605
4614,v_HammerThrow_g08_c05.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Hammer_Throw/v_HammerThrow_g08_c05.jpg,True,38459,19.2309,38459,18.9621,"[38459, 2099, 4594, 41801, 33331]","[19.2309, 19.0352, 14.1646, 11.2134, 7.997]","[38459, 2099, 4594, 41801, 33331]","[18.9621, 18.5819, 13.4896, 10.6339, 7.9306]",5,5,[],[],False,9889,1.5131,25790,1.4225,"[9889, 984, 25790, 38515, 17095]","[1.5131, 1.467, 1.4123, 1.3592, 1.0467]","[25790, 984, 38515, 9889, 34321]","[1.4225, 1.3166, 1.3012, 1.172, 0.962]",4,4,[17095],[34321],1.4772,0.4678,0.000377,12416,0.5307,0.0629,0.4678,9889,1.5131,1.172,0.3411,15895,0.078,0.4178,0.3399,45155,0.2669,0.6032,0.3363,12013,0.241,0.5353,0.2943
4615,v_HammerThrow_g08_c06.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Hammer_Throw/v_HammerThrow_g08_c06.jpg,True,38459,20.5165,38459,20.8399,"[38459, 2099, 4594, 41801, 33331]","[20.5165, 20.4291, 15.0494, 11.9798, 8.502]","[38459, 2099, 4594, 41801, 33331]","[20.8399, 20.7655, 15.037, 12.3151, 8.6687]",5,5,[],[],True,38515,1.6954,38515,1.5608,"[38515, 41290, 23730, 25790, 42219]","[1.6954, 1.5975, 1.3534, 1.2816, 1.0489]","[38515, 41290, 25790, 23730, 20810]","[1.5608, 1.4695, 1.1863, 1.0289, 1.0106]",4,4,[42219],[20810],1.9643,0.5439,0.000589,33654,0.5439,0.0,0.5439,32458,0.4271,0.0,0.4271,13248,0.7123,0.2907,0.4216,6346,0.52,0.8901,0.3701,6264,0.3273,0.0,0.3273
4616,v_HammerThrow_g09_c01.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Hammer_Throw/v_HammerThrow_g09_c01.jpg,True,2099,22.8201,2099,23.5552,"[2099, 38459, 4594, 41801, 33331]","[22.8201, 22.1421, 17.6256, 15.5674, 8.9668]","[2099, 38459, 4594, 41801, 33331]","[23.5552, 22.7246, 18.1311, 16.2832, 9.3108]",5,5,[],[],True,38085,1.4992,38085,1.5127,"[38085, 33418, 44339, 48429, 38515]","[1.4992, 1.2948, 1.0236, 0.7972, 0.7821]","[38085, 30272, 44339, 33418, 48429]","[1.5127, 1.3208, 1.2957, 0.9969, 0.9916]",4,4,[38515],[30272],1.9101,0.8104,0.000445,30272,0.5104,1.3208,0.8104,32458,0.5468,0.9866,0.4397,47937,0.5088,0.1265,0.3823,10098,0.3793,0.0,0.3793,6294,0.0,0.3365,0.3365
4617,v_HammerThrow_g09_c02.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Hammer_Throw/v_HammerThrow_g09_c02.jpg,True,2099,21.4409,2099,22.5079,"[2099, 38459, 4594, 41801, 33331]","[21.4409, 21.1463, 16.1212, 13.8173, 8.9554]","[2099, 38459, 4594, 41801, 33331]","[22.5079, 22.0776, 16.7545, 14.794, 9.4621]",5,5,[],[],True,33418,1.8452,33418,1.6927,"[33418, 11341, 40182, 42219, 1244]","[1.8452, 1.619, 1.1223, 1.0186, 0.9498]","[33418, 11341, 42219, 40182, 1244]","[1.6927, 1.687, 1.1303, 1.0724, 0.9495]",5,5,[],[],1.1553,0.3932,0.000249,10098,0.3932,0.0,0.3932,48429,0.516,0.8498,0.3337,30272,0.249,0.0,0.249,14725,0.0417,0.2727,0.231,15153,0.2123,0.0,0.2123
4618,v_HammerThrow_g09_c03.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Hammer_Throw/v_HammerThrow_g09_c03.jpg,True,2099,23.7727,2099,24.7783,"[2099, 38459, 4594, 41801, 33331]","[23.7727, 23.0634, 17.9908, 16.0852, 9.6845]","[2099, 38459, 4594, 41801, 33331]","[24.7783, 23.8701, 18.4161, 17.0404, 10.0808]",5,5,[],[],True,25324,1.8882,25324,1.5489,"[25324, 22136, 44357, 13019, 30272]","[1.8882, 1.5288, 1.3191, 1.1544, 1.028]","[25324, 44357, 22136, 21329, 30272]","[1.5489, 1.3774, 1.3702, 1.0231, 0.9895]",4,4,[13019],[21329],1.8912,0.9335,0.000416,13019,1.1544,0.2209,0.9335,20316,0.6632,0.245,0.4183,22895,0.3995,0.0,0.3995,7603,0.3915,0.0101,0.3814,25324,1.8882,1.5489,0.3393
4619,v_HammerThrow_g09_c04.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Hammer_Throw/v_HammerThrow_g09_c04.jpg,False,38459,20.9621,2099,21.438,"[38459, 2099, 4594, 41801, 33331]","[20.9621, 20.8596, 15.307, 12.5396, 8.6351]","[2099, 38459, 4594, 41801, 33331]","[21.438, 21.1861, 15.9863, 13.4593, 8.7684]",5,5,[],[],True,1527,2.2384,1527,1.9985,"[1527, 25790, 38515, 19999, 29095]","[2.2384, 0.9266, 0.7864, 0.7312, 0.6176]","[1527, 25790, 38515, 19999, 29095]","[1.9985, 0.9331, 0.8142, 0.7415, 0.6696]",5,5,[],[],1.1975,0.341,0.000248,23964,0.341,0.0,0.341,25855,0.0,0.302,0.302,27168,0.3304,0.0453,0.2851,1527,2.2384,1.9985,0.24,11803,0.287,0.0487,0.2383
4620,v_HammerThrow_g09_c05.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Hammer_Throw/v_HammerThrow_g09_c05.jpg,True,38459,20.2985,38459,21.1855,"[38459, 2099, 4594, 41801, 33331]","[20.2985, 19.8878, 13.7949, 11.7256, 8.5928]","[38459, 2099, 4594, 41801, 33331]","[21.1855, 21.0748, 14.7565, 12.9484, 8.9807]",5,5,[],[],False,35062,1.5402,38515,1.3026,"[35062, 11234, 38515, 34321, 34605]","[1.5402, 1.4113, 1.1172, 0.9124, 0.6653]","[38515, 35062, 11234, 34321, 34605]","[1.3026, 1.2254, 1.0596, 0.8997, 0.62]",5,5,[],[],2.173,0.5223,0.000684,34538,0.5456,0.0232,0.5223,11234,1.4113,1.0596,0.3517,17610,0.3449,0.0,0.3449,35062,1.5402,1.2254,0.3148,28078,0.3742,0.0644,0.3098
4621,v_HammerThrow_g09_c06.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Hammer_Throw/v_HammerThrow_g09_c06.jpg,True,2099,22.0737,2099,22.1769,"[2099, 38459, 4594, 41801, 33331]","[22.0737, 21.906, 16.1081, 13.8566, 9.2194]","[2099, 38459, 4594, 41801, 33331]","[22.1769, 22.1151, 15.7293, 14.0133, 9.2876]",5,5,[],[],True,33418,1.1245,33418,1.055,"[33418, 21329, 48429, 38515, 40182]","[1.1245, 0.905, 0.894, 0.89, 0.7748]","[33418, 38515, 21329, 48429, 11341]","[1.055, 0.9614, 0.9373, 0.8881, 0.7623]",4,4,[40182],[11341],1.1252,0.5996,0.000209,30272,0.6791,0.0795,0.5996,44651,0.1733,0.554,0.3807,32489,0.0338,0.3145,0.2807,14725,0.1469,0.3846,0.2377,16394,0.6708,0.457,0.2138
4622,v_HammerThrow_g09_c07.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Hammer_Throw/v_HammerThrow_g09_c07.jpg,True,2099,22.1396,2099,22.7464,"[2099, 38459, 4594, 41801, 33331]","[22.1396, 21.9711, 16.094, 14.1516, 9.2908]","[2099, 38459, 4594, 41801, 33331]","[22.7464, 22.4763, 16.2784, 14.6664, 9.5627]",5,5,[],[],False,13248,1.8604,25324,1.6863,"[13248, 25324, 5288, 1588, 19555]","[1.8604, 1.6535, 1.5803, 1.2775, 1.086]","[25324, 5288, 13248, 38515, 1588]","[1.6863, 1.4264, 1.3691, 1.0045, 0.9871]",4,4,[19555],[38515],1.9791,0.6133,0.000581,1764,0.6133,0.0,0.6133,13248,1.8604,1.3691,0.4912,3736,0.6857,0.2212,0.4644,30272,0.4175,0.0297,0.3878,21540,0.4522,0.7667,0.3144
4623,v_HammerThrow_g10_c01.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Hammer_Throw/v_HammerThrow_g10_c01.jpg,True,38459,20.1416,38459,20.3586,"[38459, 2099, 4594, 41801, 33331]","[20.1416, 20.0165, 15.3192, 12.1482, 8.1522]","[38459, 2099, 4594, 41801, 33331]","[20.3586, 20.3083, 15.436, 12.4189, 8.2383]",5,5,[],[],True,38515,1.239,38515,1.1507,"[38515, 27933, 33282, 34321, 25790]","[1.239, 1.0057, 0.6758, 0.6738, 0.6563]","[38515, 7924, 33282, 9347, 27933]","[1.1507, 0.7111, 0.69, 0.6723, 0.6114]",3,3,"[25790, 34321]","[7924, 9347]",1.3328,0.465,0.000317,1764,0.6106,0.1456,0.465,27933,1.0057,0.6114,0.3943,16503,0.0962,0.4074,0.3112,45385,0.0171,0.3238,0.3067,13883,0.1671,0.4067,0.2396
4624,v_HammerThrow_g10_c02.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Hammer_Throw/v_HammerThrow_g10_c02.jpg,True,38459,19.5871,38459,19.6752,"[38459, 2099, 4594, 41801, 33331]","[19.5871, 19.3945, 14.7619, 11.5729, 7.9886]","[38459, 2099, 4594, 41801, 33331]","[19.6752, 19.5288, 14.7707, 11.6499, 7.9868]",5,5,[],[],True,11341,2.1421,11341,2.2682,"[11341, 33418, 25599, 25790, 42219]","[2.1421, 1.853, 1.5667, 1.3101, 1.0886]","[11341, 33418, 25599, 25790, 42219]","[2.2682, 1.7822, 1.4747, 1.3592, 1.1293]",5,5,[],[],0.6512,0.1942,0.000155,18094,0.5539,0.3597,0.1942,15153,0.4505,0.2875,0.163,11341,2.1421,2.2682,0.1261,8508,0.2206,0.1054,0.1152,40632,0.1751,0.0663,0.1088
4625,v_HammerThrow_g10_c03.jpg,/home/sunayana/Documents/Concept_LoRA/data/UCF101/UCF-101-midframes/Hammer_Throw/v_HammerThrow_g10_c03.jpg,True,38459,19.851,38459,20.2336,"[38459, 2099, 4594, 41801, 33331]","[19.851, 19.6005, 14.5198, 11.7583, 7.7079]","[38459, 2099, 4594, 41801, 33331]","[20.2336, 20.1047, 14.8901, 12.3214, 7.873]",5,5,[],[],True,32458,2.8924,32458,1.8009,"[32458, 39633, 38515, 4512, 14627]","[2.8924, 1.6131, 1.4561, 1.3641, 1.29]","[32458, 38515, 25790, 34321, 14627]","[1.8009, 1.2906, 0.9028, 0.8917, 0.8525]",3,3,"[4512, 39633]","[25790, 34321]",3.2871,1.4151,0.000772,39633,1.6131,0.1979,1.4151,32458,2.8924,1.8009,1.0915,4512,1.3641,0.2951,1.069,24930,0.7305,0.0,0.7305,19570,0.7307,0.0283,0.7024
